siros_sg_empresa_icao;siros_nr_voo;siros_sg_icao_origem;siros_sg_icao_destino;siros_cd_tipo_servico;siros_dt_partida_prevista_bsb;siros_dt_chegada_prevista_bsb;vra_nm_empresa;vra_nm_aerodromo_origem;vra_nm_municipio_origem;vra_nm_aerodromo_destino;vra_nm_municipio_destino;vra_dt_partida_real;vra_dt_chegada_real;vra_sn_cancelado;vra_sn_atraso_maior_30min;vra_nr_min_atraso_partida;vra_nr_min_atraso_chegada;estatistica_matricula;estatistica_cd_di;reg_voo_matricula;origem_ds_ceu_menos_4;origem_ds_ceu_menos_3;origem_ds_ceu_menos_2;origem_ds_ceu_menos_1;origem_ds_ceu;origem_ds_ceu_mais_1;origem_ds_ceu_mais_2;origem_ds_ceu_mais_3;origem_ds_ceu_mais_4;origem_ds_tempo_menos_4;origem_ds_tempo_menos_3;origem_ds_tempo_menos_2;origem_ds_tempo_menos_1;origem_ds_tempo;origem_ds_tempo_mais_1;origem_ds_tempo_mais_2;origem_ds_tempo_mais_3;origem_ds_tempo_mais_4;origem_cd_status_menos_4;origem_cd_status_menos_3;origem_cd_status_menos_2;origem_cd_status_menos_1;origem_cd_status;origem_cd_status_mais_1;origem_cd_status_mais_2;origem_cd_status_mais_3;origem_cd_status_mais_4;destino_ds_ceu_menos_4;destino_ds_ceu_menos_3;destino_ds_ceu_menos_2;destino_ds_ceu_menos_1;destino_ds_ceu;destino_ds_ceu_mais_1;destino_ds_ceu_mais_2;destino_ds_ceu_mais_3;destino_ds_ceu_mais_4;destino_ds_tempo_menos_4;destino_ds_tempo_menos_3;destino_ds_tempo_menos_2;destino_ds_tempo_menos_1;destino_ds_tempo;destino_ds_tempo_mais_1;destino_ds_tempo_mais_2;destino_ds_tempo_mais_3;destino_ds_tempo_mais_4;destino_cd_status_menos_4;destino_cd_status_menos_3;destino_cd_status_menos_2;destino_cd_status_menos_1;destino_cd_status;destino_cd_status_mais_1;destino_cd_status_mais_2;destino_cd_status_mais_3;destino_cd_status_mais_4
GLO;1214;SBSP;SBPA;J;06/11/2024 09:15;06/11/2024 11:05;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;SALGADO FILHO;PORTO ALEGRE;06/11/2024 09:30;06/11/2024 11:28;0.0;0.0;15.0;23.0;GRG ;0;PSGRG;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;g;;;;
GLO;1215;SBFL;SBSP;J;06/11/2024 12:25;06/11/2024 13:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);HERCÍLIO LUZ;FLORIANÓPOLIS;CONGONHAS;SÃO PAULO;06/11/2024 12:26;06/11/2024 13:39;0.0;0.0;1.0;-1.0;GXC ;0;PRGXC;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1216;SBSP;SBPA;J;06/11/2024 14:00;06/11/2024 15:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;SALGADO FILHO;PORTO ALEGRE;06/11/2024 14:21;06/11/2024 16:06;0.0;0.0;21.0;16.0;GPN ;0;PSGPN;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1217;SBNF;SBSP;J;06/11/2024 19:20;06/11/2024 20:30;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);MINISTRO VICTOR KONDER;NAVEGANTES;CONGONHAS;SÃO PAULO;06/11/2024 19:43;06/11/2024 21:07;0.0;1.0;23.0;37.0;GUA ;0;PRGUA;;;;;encoberto;;;;;;;;;Chuvisco;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1217;SBNF;SBSP;J;06/11/2024 19:20;06/11/2024 20:30;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);MINISTRO VICTOR KONDER;NAVEGANTES;CONGONHAS;SÃO PAULO;06/11/2024 19:43;06/11/2024 21:07;0.0;1.0;23.0;37.0;GUA ;0;PRGUA;;;;;encoberto;;;;;;;;;Chuvisco;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1218;SBGL;SBPA;J;06/11/2024 07:55;06/11/2024 10:05;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM;RIO DE JANEIRO;SALGADO FILHO;PORTO ALEGRE;06/11/2024 08:01;06/11/2024 10:22;0.0;0.0;6.0;17.0;GGR ;0;PRGGR;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;encoberto;;;;;;;;;Chuvisco;;;;;;;;;g;;;;
GLO;1219;SBPA;SBSP;J;06/11/2024 11:30;06/11/2024 13:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SALGADO FILHO;PORTO ALEGRE;CONGONHAS;SÃO PAULO;06/11/2024 11:47;06/11/2024 13:22;0.0;0.0;17.0;7.0;GPL ;0;PSGPL;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1221;SBFL;SBSP;J;06/11/2024 15:30;06/11/2024 16:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);HERCÍLIO LUZ;FLORIANÓPOLIS;CONGONHAS;SÃO PAULO;06/11/2024 15:41;06/11/2024 17:13;0.0;1.0;11.0;33.0;GGL ;0;PRGGL;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;y;;;;
GLO;1222;SBSP;SBPA;J;06/11/2024 15:20;06/11/2024 17:10;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;SALGADO FILHO;PORTO ALEGRE;06/11/2024 16:10;06/11/2024 17:54;0.0;1.0;50.0;44.0;GXM ;0;PRGXM;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1225;SBFL;SBSP;J;06/11/2024 18:25;06/11/2024 19:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);HERCÍLIO LUZ;FLORIANÓPOLIS;CONGONHAS;SÃO PAULO;06/11/2024 19:11;06/11/2024 20:54;0.0;1.0;46.0;74.0;XMU ;0;PRXMU;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Chuva;;;;;;;;;y;;;;
GLO;1228;SBSP;SBPA;J;06/11/2024 10:45;06/11/2024 12:35;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;SALGADO FILHO;PORTO ALEGRE;06/11/2024 11:06;06/11/2024 12:48;0.0;0.0;21.0;13.0;GTH ;0;PRGTH;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1229;SBFL;SBSP;J;06/11/2024 19:40;06/11/2024 20:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);HERCÍLIO LUZ;FLORIANÓPOLIS;CONGONHAS;SÃO PAULO;06/11/2024 20:45;06/11/2024 22:22;0.0;1.0;65.0;92.0;GPC ;0;PSGPC;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1229;SBFL;SBSP;J;06/11/2024 19:40;06/11/2024 20:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);HERCÍLIO LUZ;FLORIANÓPOLIS;CONGONHAS;SÃO PAULO;06/11/2024 20:45;06/11/2024 22:22;0.0;1.0;65.0;92.0;GPC ;0;PSGPC;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1230;SBSP;SBCH;J;06/11/2024 13:00;06/11/2024 14:35;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;SERAFIN ENOSS BERTASO;CHAPECÓ;06/11/2024 13:12;06/11/2024 15:14;0.0;1.0;12.0;39.0;GPC ;0;PSGPC;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1231;SBGO;SBSP;J;06/11/2024 18:00;06/11/2024 19:45;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SANTA GENOVEVA/GOIÂNIA;GOIÂNIA;CONGONHAS;SÃO PAULO;06/11/2024 18:16;06/11/2024 20:02;0.0;0.0;16.0;17.0;XMP ;0;PRXMP;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuva;;;;;;;;;g;;;;
GLO;1232;SBBR;SBSV;J;06/11/2024 12:10;06/11/2024 14:10;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;DEPUTADO LUÍS EDUARDO MAGALHÃES;SALVADOR;06/11/2024 12:11;06/11/2024 13:56;0.0;0.0;1.0;-14.0;VBL ;0;PRVBL;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1236;SBGR;SBPA;J;06/11/2024 09:00;06/11/2024 10:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;SALGADO FILHO;PORTO ALEGRE;06/11/2024 09:05;06/11/2024 10:47;0.0;0.0;5.0;7.0;GPL ;0;PSGPL;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuvisco;;;;;;;;;g;;;;
GLO;1238;SBSP;SBFL;J;06/11/2024 16:30;06/11/2024 17:45;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;HERCÍLIO LUZ;FLORIANÓPOLIS;06/11/2024 17:15;06/11/2024 18:35;0.0;1.0;45.0;50.0;XMU ;0;PRXMU;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;y;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1240;SBSP;SBFL;J;06/11/2024 17:45;06/11/2024 19:00;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;HERCÍLIO LUZ;FLORIANÓPOLIS;06/11/2024 19:03;06/11/2024 20:11;0.0;1.0;78.0;71.0;GPC ;0;PSGPC;;;;;encoberto;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1241;SBMG;SBGR;J;06/11/2024 06:45;06/11/2024 08:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SÍLVIO NAME JÚNIOR;MARINGÁ;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;06/11/2024 06:43;06/11/2024 08:03;0.0;0.0;-2.0;-12.0;XME ;0;PRXME;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1242;SBSP;SBPA;J;06/11/2024 16:50;06/11/2024 18:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;SALGADO FILHO;PORTO ALEGRE;06/11/2024 17:09;06/11/2024 19:05;0.0;0.0;19.0;25.0;GRA ;0;PSGRA;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;y;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1243;SBFL;SBGR;J;06/11/2024 06:10;06/11/2024 07:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);HERCÍLIO LUZ;FLORIANÓPOLIS;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;06/11/2024 05:56;06/11/2024 07:33;0.0;0.0;-14.0;-7.0;GRC ;0;PSGRC;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1244;SBSP;SBFL;J;06/11/2024 19:05;06/11/2024 20:25;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;HERCÍLIO LUZ;FLORIANÓPOLIS;06/11/2024 19:59;06/11/2024 21:19;0.0;1.0;54.0;54.0;GRF ;0;PSGRF;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1245;SBCZ;SBRB;J;06/11/2024 14:40;06/11/2024 15:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CRUZEIRO DO SUL;CRUZEIRO DO SUL;PLÁCIDO DE CASTRO;RIO BRANCO;06/11/2024 14:35;06/11/2024 15:45;0.0;0.0;-5.0;-10.0;GGQ ;0;PRGGQ;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1245;SBRB;SBBR;J;06/11/2024 16:40;06/11/2024 20:05;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PLÁCIDO DE CASTRO;RIO BRANCO;PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;06/11/2024 16:30;06/11/2024 20:02;0.0;0.0;-10.0;-3.0;GGQ ;0;PRGGQ;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Chuva / Pancada;;;;;;;;;g;;;;
GLO;1247;SBPA;SBGR;J;06/11/2024 16:30;06/11/2024 18:25;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SALGADO FILHO;PORTO ALEGRE;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;06/11/2024 16:55;06/11/2024 18:43;0.0;0.0;25.0;18.0;GPN ;0;PSGPN;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;
GLO;1248;SBSP;SBPA;J;06/11/2024 18:00;06/11/2024 19:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;SALGADO FILHO;PORTO ALEGRE;;;1.0;0.0;;;;;;;;;;encoberto;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1249;SBBR;SBSP;J;06/11/2024 13:00;06/11/2024 14:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;CONGONHAS;SÃO PAULO;06/11/2024 13:12;06/11/2024 14:50;0.0;0.0;12.0;0.0;GUZ ;0;PRGUZ;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1250;SBGR;SBFL;J;06/11/2024 17:35;06/11/2024 18:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;HERCÍLIO LUZ;FLORIANÓPOLIS;06/11/2024 18:01;06/11/2024 19:27;0.0;1.0;26.0;32.0;GPM ;0;PSGPM;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;y;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1251;SBFL;SBGR;J;06/11/2024 19:35;06/11/2024 21:00;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);HERCÍLIO LUZ;FLORIANÓPOLIS;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;06/11/2024 20:07;06/11/2024 22:07;0.0;1.0;32.0;67.0;GPM ;0;PSGPM;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1257;SBBR;SBPV;J;06/11/2024 21:15;07/11/2024 00:10;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);PRESIDENTE JUSCELINO KUBITSCHEK;BRASÍLIA;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;PORTO VELHO;06/11/2024 21:11;07/11/2024 00:07;0.0;0.0;-4.0;-3.0;GPF ;0;PSGPF;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1259;SBPA;SBSP;J;06/11/2024 15:05;06/11/2024 16:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SALGADO FILHO;PORTO ALEGRE;CONGONHAS;SÃO PAULO;06/11/2024 14:58;06/11/2024 16:21;0.0;0.0;-7.0;-19.0;GOQ ;0;PRGOQ;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;y;;;;
GLO;1260;SBGR;SBCH;J;06/11/2024 22:55;07/11/2024 00:30;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;SERAFIN ENOSS BERTASO;CHAPECÓ;06/11/2024 23:20;07/11/2024 01:03;0.0;1.0;25.0;33.0;GUK ;0;PRGUK;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1260;SBGR;SBCH;J;06/11/2024 22:55;07/11/2024 00:30;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;SERAFIN ENOSS BERTASO;CHAPECÓ;06/11/2024 23:20;07/11/2024 01:03;0.0;1.0;25.0;33.0;GUK ;0;PRGUK;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1260;SBGR;SBCH;J;06/11/2024 22:55;07/11/2024 00:30;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;SERAFIN ENOSS BERTASO;CHAPECÓ;06/11/2024 23:20;07/11/2024 01:03;0.0;1.0;25.0;33.0;GUK ;0;PRGUK;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1261;SBCH;SBGR;J;06/11/2024 06:30;06/11/2024 08:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SERAFIN ENOSS BERTASO;CHAPECÓ;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;06/11/2024 06:18;06/11/2024 07:42;0.0;0.0;-12.0;-33.0;GEC ;0;PRGEC;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1262;SBGR;SBPA;J;06/11/2024 16:55;06/11/2024 18:35;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;SALGADO FILHO;PORTO ALEGRE;;;1.0;0.0;;;;;;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;y;;;;;;;;;com poucas nuvens;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1266;SBGR;SBNF;J;06/11/2024 21:40;06/11/2024 22:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;MINISTRO VICTOR KONDER;NAVEGANTES;06/11/2024 21:42;06/11/2024 22:53;0.0;0.0;2.0;-2.0;GXI ;0;PRGXI;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;y;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1266;SBGR;SBNF;J;06/11/2024 21:40;06/11/2024 22:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;MINISTRO VICTOR KONDER;NAVEGANTES;06/11/2024 21:42;06/11/2024 22:53;0.0;0.0;2.0;-2.0;GXI ;0;PRGXI;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;y;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1266;SBGR;SBNF;J;06/11/2024 21:40;06/11/2024 22:55;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;MINISTRO VICTOR KONDER;NAVEGANTES;06/11/2024 21:42;06/11/2024 22:53;0.0;0.0;2.0;-2.0;GXI ;0;PRGXI;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;y;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1267;SBNF;SBGR;J;06/11/2024 06:20;06/11/2024 07:40;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);MINISTRO VICTOR KONDER;NAVEGANTES;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;06/11/2024 06:09;06/11/2024 07:36;0.0;0.0;-11.0;-4.0;XMZ ;0;PRXMZ;;;;;nublado;;;;;;;;;Chuva;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1268;SBGR;SBNF;J;06/11/2024 17:00;06/11/2024 18:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;MINISTRO VICTOR KONDER;NAVEGANTES;06/11/2024 17:24;06/11/2024 18:28;0.0;0.0;24.0;13.0;XMZ ;0;PRXMZ;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;y;;;;;;;;;encoberto;;;;;;;;;Chuvisco;;;;;;;;;y;;;;
GLO;1270;SBGR;SBMO;J;06/11/2024 22:10;07/11/2024 01:10;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;ZUMBI DOS PALMARES;RIO LARGO;07/11/2024 01:01;07/11/2024 03:47;0.0;1.0;171.0;157.0;;;;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;y;;;;;;;;;;;;;;;;;;;;;;;;;;;y;;;;
GLO;1271;SBCH;SBSP;J;06/11/2024 15:15;06/11/2024 16:50;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);SERAFIN ENOSS BERTASO;CHAPECÓ;CONGONHAS;SÃO PAULO;06/11/2024 15:43;06/11/2024 17:57;0.0;1.0;28.0;67.0;GPC ;0;PSGPC;;;;;com nuvens esparsas;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;encoberto;;;;;;;;;Chuva;;;;;;;;;g;;;;
GLO;1273;SBNF;SBSP;J;06/11/2024 18:05;06/11/2024 19:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);MINISTRO VICTOR KONDER;NAVEGANTES;CONGONHAS;SÃO PAULO;06/11/2024 18:00;06/11/2024 19:13;0.0;0.0;-5.0;-2.0;GTH ;0;PRGTH;;;;;encoberto;;;;;;;;;Chuvisco;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Trovoada / Chuva;;;;;;;;;g;;;;
GLO;1274;SBSP;SBNF;J;06/11/2024 14:05;06/11/2024 15:20;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;MINISTRO VICTOR KONDER;NAVEGANTES;06/11/2024 14:35;06/11/2024 15:41;0.0;0.0;30.0;21.0;GPL ;0;PSGPL;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
GLO;1275;SBNF;SBGR;J;06/11/2024 19:05;06/11/2024 20:15;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);MINISTRO VICTOR KONDER;NAVEGANTES;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO;GUARULHOS;06/11/2024 19:12;06/11/2024 20:28;0.0;0.0;7.0;13.0;XMZ ;0;PRXMZ;;;;;encoberto;;;;;;;;;Chuvisco;;;;;;;;;y;;;;;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;y;;;;
GLO;1276;SBSP;SBFL;J;06/11/2024 21:10;06/11/2024 22:30;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);CONGONHAS;SÃO PAULO;HERCÍLIO LUZ;FLORIANÓPOLIS;06/11/2024 21:21;06/11/2024 22:40;0.0;0.0;11.0;10.0;XMP ;0;PRXMP;;;;;nublado;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;;;;;;encoberto;;;;;;;;;Sem tempo significativo;;;;;;;;;g;;;;
